Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR,Erl/TRx,TU 80%,TU 100%,No TRX site,CSSR fail,HO fail,HI fail,DL LLC Data Volume (MB),UL LLC Data Volume (MB),DL TBF Congestion Rate (DTCR),UL TBF Congestion Rate (UTCR)
10/3/2014,Huawei,CAB,CAB059,BCNA04,CAB0592,2,24,11,6.615,1412,0,0,1412,0,0,603,596,0,0,98.84,98.84,596,4,0.67,183,183,100,200,196,98,8.05,7.67,121.68,95.3,4.025,65.28791565,54.02684564,10,7,0,4,56.745282,10.294469,0.022737608,0.045544254
10/3/2014,Huawei,CAB,CAB059,BCNA04,CAB0593,4,56,23,16.63,2702,0,0,2702,1,0.04,1189,1185,0,0,99.66,99.63,1185,3,0.25,108,107,99.07,100,99,99,15.06,13.85,90.58,91.91,3.765,47.18045113,41.22638927,10,5,1,1,27.667671,5.230054,0,0.011958862
10/3/2014,Huawei,CAB,CAB065,BCNA04,CAB0651,6,88,35,27.34,7173,0,0,7173,3,0.04,3276,3273,0,0,99.91,99.87,3273,2,0.06,2125,2108,99.2,1340,1340,100,36.23,35.92,132.52,99.13,6.038333333,69.03582317,61.27177406,12,6,17,0,762.564148,68.608359,0,0.011365358
10/3/2014,Huawei,CAB,CAB065,BCNA04,CAB0652,4,56,23,16.63,1916,0,0,1916,0,0,975,974,0,0,99.9,99.9,974,1,0.1,606,606,100,313,313,100,8.03,0.14,48.32,1.78,2.0075,25.1566416,21.98193266,12,1,0,0,85.755783,8.500372,0,0
10/3/2014,Huawei,CAB,CAB065,BCNA04,CAB0653,2,24,11,6.615,1502,0,0,1502,0,0,625,624,0,0,99.84,99.84,624,2,0.32,664,662,99.7,443,443,100,4.81,1.86,72.65,38.78,2.405,39.01054339,32.28187919,12,1,2,0,111.672464,16.965825,0,0.012771392
10/3/2014,Huawei,CAB,CAB065B,BCNA04,CAB0657,4,56,23,16.63,859,0,0,859,0,0,419,419,0,0,100,100,419,1,0.24,849,848,99.88,1244,1233,99.12,12.47,2.08,74.98,16.67,3.1175,39.06641604,34.13632631,10,0,1,11,9.874418,2.229398,0.074943792,0
10/3/2014,Huawei,CAB,CAB065B,BCNA04,CAB0658,4,56,23,16.63,1649,0,0,1649,3,0.18,862,862,0,0,100,99.82,862,1,0.12,1108,1108,100,1735,1726,99.48,26.57,26.47,159.78,99.63,6.6425,83.23934837,72.73473857,10,3,0,9,206.091852,13.715404,0.114711787,0.007651109
10/3/2014,Huawei,CAB,CAB065B,BCNA04,CAB0659,2,24,11,6.615,506,0,0,506,0,0,264,264,0,0,100,100,264,0,0,336,336,100,617,617,100,9.66,9.41,146.05,97.41,4.83,78.34549878,64.83221477,10,0,0,0,3.615873,0.436055,0,0
10/3/2014,Huawei,CAB,CAB069,BCNA04,CAB0691,4,56,23,16.63,3279,0,0,3279,14,0.43,1504,1500,0,0,99.73,99.31,1500,2,0.13,735,734,99.86,730,728,99.73,23.03,23.02,138.48,99.98,5.7575,72.14912281,63.04407336,12,18,1,2,43.239539,3.800774,0.020304569,0
10/3/2014,Huawei,CAB,CAB069,BCNA04,CAB0692,4,56,23,16.63,1765,0,0,1765,3,0.17,738,736,0,0,99.73,99.56,736,0,0,758,758,100,750,749,99.87,11.46,1.31,68.9,11.4,2.865,35.90225564,31.3714755,12,5,0,1,1.576049,0.574687,0,0
10/3/2014,Huawei,CAB,CAB069,BCNA04,CAB0693,4,56,23,16.63,4038,0,0,4038,6,0.15,1612,1612,0,0,100,99.85,1612,3,0.19,824,822,99.76,836,831,99.4,22.55,22.54,135.62,99.95,5.6375,70.64536341,61.73008486,12,6,2,5,5.340507,1.758719,0.007214747,0
10/3/2014,Huawei,CAB,CAB070,BCNA04,CAB0701,4,56,23,16.63,2076,0,0,2077,2,0.1,821,820,0,0,99.88,99.78,820,1,0.12,363,361,99.45,368,366,99.46,14.43,4.4,86.78,30.48,3.6075,45.20676692,39.50177936,12,3,2,2,276.737675,84.589278,0.614868642,0.037194833
10/3/2014,Huawei,CAB,CAB070,BCNA04,CAB0702,4,56,23,16.63,2732,0,0,2732,2,0.07,1073,1073,0,0,100,99.93,1073,1,0.09,908,908,100,925,925,100,18.6,18.6,111.82,100,4.65,58.27067669,50.91705448,12,2,0,0,70.944156,7.753852,0,0
10/3/2014,Huawei,CAB,CAB070,BCNA04,CAB0703,4,48,24,17.51,3670,0,0,3670,4,0.11,1576,1575,0,0,99.94,99.83,1575,3,0.19,584,584,100,573,572,99.83,23.93,23.89,136.69,99.83,5.9825,70.88270142,62.33394113,12,5,0,1,142.912578,9.74048,0,0
10/3/2014,Huawei,CAB,CAB071,BCNA04,CAB0711,6,88,35,27.34,6480,0,0,6480,15,0.23,3106,3098,0,0,99.74,99.51,3098,5,0.16,1342,1338,99.7,962,957,99.48,33.67,33.64,123.13,99.91,5.611666667,64.15777439,56.94233046,12,23,4,5,92.167992,10.17253,0.0382263,0
10/3/2014,Huawei,CAB,CAB071,BCNA04,CAB0712,6,88,35,27.34,2306,0,0,2306,5,0.22,960,956,0,0,99.58,99.37,956,1,0.1,829,814,98.19,622,621,99.84,9.48,0,34.69,0,1.58,18.06402439,16.03247083,12,9,15,1,21.49673,4.648996,0,0
10/3/2014,Huawei,CAB,CAB071B,BCNA04,CAB0717,4,56,23,16.63,917,0,0,917,0,0,454,451,0,0,99.34,99.34,451,0,0,393,393,100,572,557,97.38,8.98,0.46,53.97,5.12,2.245,28.13283208,24.5825349,8,3,0,15,18.699328,2.554292,0,0
10/3/2014,Huawei,CAB,CAB071B,BCNA04,CAB0718,4,56,23,16.63,965,0,0,965,1,0.1,460,459,0,0,99.78,99.68,459,0,0,779,778,99.87,1163,1160,99.74,11.36,1.76,68.33,15.52,2.84,35.58897243,31.09772789,8,2,1,3,4.641513,1.145693,0,0
10/3/2014,Huawei,CAB,CAB080,BCNA04,CAB0801,6,88,35,27.34,10314,0,0,10314,7,0.07,4567,4560,0,0,99.85,99.78,4560,9,0.2,5657,5588,98.78,4183,4165,99.57,43.42,43.1,158.8,99.28,7.236666667,82.73628049,73.43142229,18,14,69,18,918.339751,86.845663,0.03122658,0.005801249
10/3/2014,Huawei,CAB,CAB080,BCNA04,CAB0802,6,88,35,27.34,6405,0,0,6405,3,0.05,2777,2772,0,0,99.82,99.77,2772,4,0.14,2772,2736,98.7,2106,2089,99.19,26.59,22.28,97.26,83.79,4.431666667,50.66692073,44.96871301,18,8,36,17,299.229885,26.395506,0.0075,0.011086475
10/3/2014,Huawei,CAB,CAB080,BCNA04,CAB0803,6,88,35,27.34,11761,0,0,11762,6,0.05,4375,4357,0,0,99.59,99.54,4357,9,0.21,5508,5446,98.87,4309,4292,99.61,59.76,59.69,218.57,99.89,9.96,113.8719512,101.065449,18,24,62,17,756.449747,81.908968,2.787598033,1.330175328
10/3/2014,Huawei,CAB,CAB080C,BCNA04,CAB0804,4,56,23,16.63,1336,0,0,1336,1,0.07,637,632,0,0,99.22,99.14,632,1,0.16,2925,2913,99.59,4490,4450,99.11,44.86,44.71,269.73,99.68,11.215,140.5388471,122.8031755,12,6,12,40,53.354246,5.434981,1.104262969,0.111431568
10/3/2014,Huawei,CAB,CAB080C,BCNA04,CAB0805,4,56,23,16.63,973,0,0,973,0,0,478,478,0,0,100,100,478,2,0.42,1468,1467,99.93,2468,2449,99.23,25.79,25.79,155.09,100,6.4475,80.79573935,70.59950725,12,0,1,19,24.955636,2.281623,0,0
10/3/2014,Huawei,CAB,CAB080C,BCNA04,CAB0806,4,56,23,16.63,1671,0,0,1671,1,0.06,754,750,0,0,99.47,99.41,750,0,0,2740,2735,99.82,4132,4109,99.44,38.95,38.87,234.19,99.8,9.7375,122.0238095,106.624692,12,5,5,23,38.454271,3.643293,0.06116208,0.12345679
10/3/2014,Huawei,CAB,CAB080B,BCNA04,CAB0807,6,88,35,27.34,2231,0,0,2231,1,0.04,998,997,0,0,99.9,99.86,997,4,0.4,2209,2202,99.68,2390,2359,98.7,17.3,1.83,63.28,10.55,2.883333333,32.96493902,29.25756807,16,2,7,31,143.364961,14.335458,0.023444827,0.007143367
10/3/2014,Huawei,CAB,CAB080B,BCNA04,CAB0808,4,56,23,16.63,1770,0,0,1770,1,0.06,874,874,0,0,100,99.94,874,1,0.11,876,875,99.89,670,670,100,8.62,0.24,51.83,2.82,2.155,27.00501253,23.59704353,16,1,1,0,159.988574,13.567833,0.013230138,0.019747235
10/3/2014,Huawei,CAB,CAB080B,BCNA04,CAB0809,6,88,35,27.34,2768,0,0,2768,0,0,1271,1270,0,0,99.92,99.92,1270,1,0.08,2297,2280,99.26,1924,1915,99.53,13.88,0.45,50.75,3.24,2.313333333,26.44817073,23.47370201,16,1,17,9,177.460548,20.584954,0,0.002746951
10/3/2014,Huawei,CAB,CAB081,BCNA04,CAB0811,4,56,23,16.63,7645,0,0,7645,1,0.01,1522,1518,0,0,99.74,99.72,1518,2,0.13,460,457,99.35,480,480,100,18.24,17.97,109.68,98.53,4.56,57.14285714,49.9315631,12,5,3,0,31.932737,11.162445,0.046346362,0.010273269
10/3/2014,Huawei,CAB,CAB081,BCNA04,CAB0812,4,56,23,16.63,4112,0,0,4112,1,0.02,1567,1565,0,0,99.87,99.85,1565,5,0.32,607,598,98.52,602,591,98.17,21.25,21.09,127.78,99.26,5.3125,66.5726817,58.171366,12,3,9,11,120.178889,12.195273,0.045116174,0.038662285
10/3/2014,Huawei,CAB,CAB081,BCNA04,CAB0813,4,56,23,16.63,1350,0,0,1350,1,0.07,459,458,0,0,99.78,99.71,458,3,0.66,194,192,98.97,180,180,100,5.61,0,33.72,0,1.4025,17.57518797,15.35724062,12,2,2,0,1.860237,0.354289,0.515463918,0
10/3/2014,Huawei,CAB,CAB083,BCNA04,CAB0831,2,24,11,6.615,651,0,0,651,0,0,321,321,0,0,100,100,321,0,0,400,397,99.25,381,376,98.69,4.06,0.35,61.35,8.55,2.03,32.92781833,27.24832215,10,0,3,5,0.847271,0.291578,0.238948626,0.099403579
10/3/2014,Huawei,CAB,CAB083,BCNA04,CAB0832,6,88,35,27.34,2880,0,0,2880,5,0.17,1428,1427,0,0,99.93,99.76,1427,3,0.21,705,703,99.72,654,653,99.85,18.7,3.19,68.39,17.08,3.116666667,35.63262195,31.62523254,10,6,2,1,30.299498,1.700338,0.643604183,0
10/3/2014,Huawei,CAB,CAB083,BCNA04,CAB0833,2,24,11,6.615,892,0,0,892,2,0.22,435,435,0,0,100,99.78,435,0,0,311,310,99.68,342,339,99.12,7.99,5.7,120.79,71.35,3.995,64.80129765,53.62416107,10,2,1,3,0.117854,0.057076,0,0
10/3/2014,Huawei,CAB,CAB088,BCNA04,CAB0881,4,56,23,16.63,3058,0,0,3058,4,0.13,979,976,0,0,99.69,99.56,976,3,0.31,836,819,97.97,821,818,99.63,13.58,12.22,81.67,89.96,3.395,42.54385965,37.17492472,8,7,17,3,19.684166,5.842302,0.090950432,0.012655024
10/3/2014,Huawei,CAB,CAB088,BCNA04,CAB0882,4,56,23,16.63,2921,0,0,2921,0,0,1295,1291,0,0,99.69,99.69,1291,1,0.08,514,505,98.25,485,483,99.59,17.74,17.61,106.69,99.27,4.435,55.5764411,48.56282508,8,4,9,2,186.010516,26.775225,0.022148394,0
10/3/2014,Huawei,CAB,CAB095,BCNA04,CAB0951,4,56,23,16.63,1508,0,0,1508,0,0,620,618,0,0,99.68,99.68,618,2,0.32,366,360,98.36,358,357,99.72,8.78,0.33,52.77,3.71,2.195,27.50626566,24.03503969,8,2,6,1,6.913342,2.595621,0,0
10/3/2014,Huawei,CAB,CAB095,BCNA04,CAB0952,4,56,23,16.63,3020,0,0,3020,1,0.03,1360,1354,0,0,99.56,99.53,1354,2,0.15,102,101,99.02,104,102,98.08,19.52,19.2,117.4,98.36,4.88,61.15288221,53.43553244,8,7,1,2,72.881603,11.158675,0,0
10/3/2014,Huawei,CAB,CAB097,BCNA04,CAB0971,2,24,11,6.615,4342,0,0,4342,0,0,836,834,0,0,99.76,99.76,834,6,0.72,615,611,99.35,598,597,99.83,11.33,11.23,171.32,99.14,5.665,91.88969992,76.04026846,10,2,4,1,146.95754,11.722629,0.014193457,0.010279605
10/3/2014,Huawei,CAB,CAB097,BCNA04,CAB0972,4,56,23,16.63,5455,0,0,5455,1,0.02,1834,1831,0,0,99.84,99.82,1831,3,0.16,645,637,98.76,643,640,99.53,24.44,24.04,146.98,98.37,6.11,76.56641604,66.90391459,10,4,8,3,350.461442,27.557523,0.036941263,0
10/3/2014,Huawei,CAB,CAB097,BCNA04,CAB0973,4,56,23,16.63,3730,0,0,3730,3,0.08,1531,1519,0,0,99.22,99.14,1519,6,0.39,828,825,99.64,824,815,98.91,21.88,21.78,131.58,99.54,5.47,68.54636591,59.89597591,10,15,3,9,63.117591,9.367626,0.020370748,0.0233345
10/3/2014,Huawei,CAB,CAB098,BCNA04,CAB0981,6,88,35,27.34,4111,0,0,4110,1,0.02,1962,1958,0,0,99.8,99.77,1958,3,0.15,449,446,99.33,466,466,100,23.18,16.57,84.78,71.51,3.863333333,44.16920732,39.20175884,14,5,3,0,114.682615,14.763425,0.022114109,0.007977026
10/3/2014,Huawei,CAB,CAB098,BCNA04,CAB0982,4,56,23,16.63,2546,0,0,2546,2,0.08,1142,1142,0,0,100,99.92,1142,3,0.26,505,499,98.81,473,472,99.79,15.31,13.76,92.04,89.89,3.8275,47.96365915,41.91075828,14,2,6,1,41.820415,3.311313,0,0.028628686
10/3/2014,Huawei,CAB,CAB098,BCNA04,CAB0983,4,56,23,16.63,2271,0,0,2271,2,0.09,1119,1118,0,0,99.91,99.82,1118,0,0,363,363,100,352,348,98.86,15.73,14.23,94.62,90.42,3.9325,49.27944862,43.06049822,14,3,0,4,28.063319,5.602372,0.106628754,0
10/3/2014,Huawei,CAB,CAB099,BCNA04,CAB0991,4,56,23,16.63,989,0,0,989,0,0,505,503,0,0,99.6,99.6,503,0,0,399,399,100,417,415,99.52,8.11,0.14,48.76,1.67,2.0275,25.40726817,22.20093074,10,2,0,2,33.139325,10.071472,0,0
10/3/2014,Huawei,CAB,CAB099,BCNA04,CAB0992,2,24,11,6.615,2245,0,0,2245,1,0.04,1128,1126,0,0,99.82,99.78,1126,1,0.09,422,420,99.53,391,390,99.74,14.65,14.61,221.45,99.73,7.325,118.8158962,98.32214765,10,3,2,1,85.184057,10.563741,0.038204394,0
10/3/2014,Huawei,CAB,CAB099,BCNA04,CAB0993,4,56,23,16.63,1289,0,0,1289,1,0.08,561,560,0,0,99.82,99.74,560,0,0,389,388,99.74,393,391,99.49,7.43,0.05,44.71,0.63,1.8575,23.27694236,20.33944703,10,2,1,2,76.612667,13.341022,0,0.013401233
10/3/2014,Huawei,CAB,CAB100,BCNA04,CAB1001,2,24,11,6.615,766,0,0,766,0,0,389,387,0,0,99.49,99.49,387,0,0,109,109,100,106,106,100,5.22,1.47,78.93,28.23,2.61,42.33576642,35.03355705,10,2,0,0,16.168307,6.808853,0.020399837,0
10/3/2014,Huawei,CAB,CAB100,BCNA04,CAB1002,4,56,23,16.63,2121,0,0,2121,1,0.05,959,951,0,0,99.17,99.12,951,5,0.53,531,527,99.25,520,519,99.81,12.2,10.46,73.34,85.78,3.05,38.22055138,33.39720777,10,9,4,1,30.260659,11.454474,0,0
10/3/2014,Huawei,CAB,CAB100,BCNA04,CAB1003,4,56,23,16.63,2302,0,0,2302,1,0.04,1027,1021,0,0,99.42,99.37,1021,1,0.1,255,255,100,253,252,99.6,12.96,3.02,77.91,23.3,3.24,40.60150376,35.47768957,10,7,0,1,39.574266,3.94591,0,0
10/3/2014,Huawei,CAB,CAB101,BCNA04,CAB1011,4,56,23,16.63,6452,0,0,6452,5,0.08,2875,2866,0,0,99.69,99.61,2866,6,0.21,2023,2014,99.56,1023,1011,98.83,20.87,20.36,125.52,97.54,5.2175,65.38220551,57.1311251,12,14,9,12,536.996612,41.597223,0,0.013240473
10/3/2014,Huawei,CAB,CAB101,BCNA04,CAB1012,6,88,35,27.34,5665,0,0,5665,2,0.04,2204,2197,0,0,99.68,99.65,2197,8,0.36,1538,1519,98.76,1300,1296,99.69,30.23,29.8,110.58,98.57,5.038333333,57.60289634,51.12464062,12,9,19,4,254.539672,18.864359,0.103016924,0.005911913
10/3/2014,Huawei,CAB,CAB101,BCNA04,CAB1013,2,24,11,6.615,1565,0,0,1565,0,0,689,685,0,0,99.42,99.42,685,2,0.29,677,671,99.11,505,502,99.41,6.7,5.79,101.22,86.5,3.35,54.33901054,44.96644295,12,4,6,3,23.656817,8.377298,0,0
10/3/2014,Huawei,CAB,CAB101B,BCNA04,CAB1017,4,56,23,16.63,1019,0,0,1019,0,0,472,472,0,0,100,100,472,2,0.42,1090,1087,99.72,1889,1882,99.63,21.3,21.08,128.1,98.93,5.325,66.72932331,58.3082398,12,0,3,7,53.563199,4.060563,0,0
10/3/2014,Huawei,CAB,CAB101B,BCNA04,CAB1018,4,56,23,16.63,1802,0,0,1802,2,0.11,996,992,0,0,99.6,99.49,992,2,0.2,1249,1247,99.84,1698,1693,99.71,23.69,23.3,142.43,98.37,5.9225,74.21679198,64.85080756,12,6,2,5,321.481325,16.948701,0,0.006044122
10/3/2014,Huawei,CAB,CAB101B,BCNA04,CAB1019,4,56,23,16.63,469,0,0,470,0,0,249,249,0,0,100,100,249,1,0.4,368,368,100,519,517,99.61,6.67,0,40.11,0,1.6675,20.89598997,18.25896523,12,0,0,2,18.46826,2.007789,0,0.051163981
10/3/2014,Huawei,CAB,CAB102,BCNA04,CAB1021,4,56,23,16.63,2833,0,0,2833,1,0.04,1339,1337,0,0,99.85,99.82,1337,4,0.3,1218,1212,99.51,819,804,98.17,13.38,3.31,80.43,24.72,3.345,41.91729323,36.62742951,14,3,6,15,402.977983,56.85082,0.019036741,0.007972786
10/3/2014,Huawei,CAB,CAB102,BCNA04,CAB1022,6,88,35,27.34,8400,0,0,8400,5,0.06,2282,2275,0,0,99.69,99.63,2275,2,0.09,2276,2255,99.08,1539,1534,99.68,18.99,2.86,69.44,15.04,3.165,36.18521341,32.11567732,14,12,21,5,470.333465,54.080535,0.067693349,0.006614632
10/3/2014,Huawei,CAB,CAB102,BCNA04,CAB1023,4,56,23,16.63,3340,0,0,3340,5,0.15,965,962,0,0,99.69,99.54,962,3,0.31,1051,1044,99.33,806,801,99.38,10.12,6.67,60.85,65.94,2.53,31.70426065,27.7032576,14,8,7,5,19.827664,5.342755,0.256175663,0.010616838
10/3/2014,Huawei,CAB,CAB102B,BCNA04,CAB1027,4,56,23,16.63,615,0,0,615,1,0.16,324,323,0,0,99.69,99.53,323,0,0,921,920,99.89,1319,1314,99.62,13.33,7.23,80.13,54.26,3.3325,41.76065163,36.49055571,12,2,1,5,90.798625,10.109581,0.092578306,0.109329446
10/3/2014,Huawei,CAB,CAB102B,BCNA04,CAB1028,4,56,23,16.63,2955,0,0,2956,1,0.03,995,994,0,0,99.9,99.87,994,2,0.2,1673,1671,99.88,2487,2453,98.63,26.82,26.74,161.3,99.68,6.705,84.02255639,73.41910758,12,2,2,34,50.488845,9.761274,0,0
10/3/2014,Huawei,CAB,CAB102B,BCNA04,CAB1029,4,56,23,16.63,1096,0,0,1096,0,0,330,329,0,0,99.7,99.7,329,0,0,707,707,100,929,920,99.03,7.62,0.04,45.84,0.51,1.905,23.87218045,20.85956748,12,1,0,9,10.306611,2.381063,0.016567263,0.050877639
10/3/2014,Huawei,CAB,CAB103,BCNA04,CAB1031,2,24,11,6.615,4407,0,0,4407,3,0.07,2047,2043,0,0,99.8,99.74,2043,4,0.2,2518,2472,98.17,1347,1337,99.26,12.3,12.26,185.96,99.63,6.15,99.756691,82.55033557,12,7,46,10,209.706932,54.598341,0.057538625,0.039407573
10/3/2014,Huawei,CAB,CAB103,BCNA04,CAB1032,6,72,37,29.17,3818,0,0,3819,3,0.08,1588,1587,0,0,99.94,99.86,1587,2,0.13,3132,3109,99.27,3062,3024,98.76,27.51,12.34,94.32,44.86,4.585,49.71986264,43.70135028,12,4,23,38,416.709125,83.981638,0.184566269,0.015677779
10/3/2014,Huawei,CAB,CAB103,BCNA04,CAB1033,4,56,23,16.63,4930,0,0,4930,13,0.26,1732,1728,0,0,99.77,99.51,1728,6,0.35,5822,5782,99.31,6008,5966,99.3,32.58,32.51,195.88,99.81,8.145,102.0676692,89.18696961,12,17,40,42,213.442814,18.621596,0.268942937,0.001417414
10/3/2014,Huawei,CAB,CAB103C,BCNA04,CAB1034,4,56,23,16.63,578,0,0,578,1,0.17,370,370,0,0,100,99.83,370,1,0.27,1350,1348,99.85,2626,2593,98.74,29.92,29.68,179.9,99.19,7.48,93.73433584,81.90528333,12,1,2,33,27.328233,2.641566,0,0
10/3/2014,Huawei,CAB,CAB103C,BCNA04,CAB1035,4,56,23,16.63,194,0,0,194,0,0,99,99,0,0,100,100,99,5,5.05,1607,1600,99.56,2227,2188,98.25,16.66,16.3,100.19,97.83,4.165,52.19298246,45.60635094,12,0,7,39,9.542012,0.961223,0,0
10/3/2014,Huawei,CAB,CAB103C,BCNA04,CAB1036,4,56,23,16.63,328,0,0,328,0,0,196,196,0,0,100,100,196,3,1.53,1364,1358,99.56,2075,2058,99.18,18.87,15.87,113.45,84.14,4.7175,59.11654135,51.65617301,12,0,6,17,0.274158,0.445019,0,0
10/3/2014,Huawei,CAB,CAB103B,BCNA04,CAB1037,6,72,37,29.17,1304,0,0,1304,0,0,624,622,0,0,99.68,99.68,622,5,0.8,3821,3791,99.21,4694,4660,99.28,28.59,22.83,98,79.87,4.765,51.67178746,45.41699762,16,2,30,34,27.88727,2.612645,0.032144005,0.010620221
10/3/2014,Huawei,CAB,CAB103B,BCNA04,CAB1038,4,40,25,18.38,379,0,0,379,1,0.26,197,197,0,0,100,99.74,197,0,0,521,519,99.62,453,446,98.45,1.7,0,9.25,0,0.425,4.773939905,4.222553403,16,1,2,7,60.358802,6.956818,0,0
10/3/2014,Huawei,CAB,CAB103B,BCNA04,CAB1039,6,72,37,29.17,309,0,0,309,0,0,162,162,0,0,100,100,162,1,0.62,2133,2117,99.25,2445,2413,98.69,8.96,0,30.71,0,1.493333333,16.19374661,14.23351867,16,0,16,32,19.480951,2.29513,0,0.026281209
10/3/2014,Huawei,CAB,CAB104,BCNA04,CAB1041,3,40,17,11.49,1479,0,0,1479,2,0.14,694,693,0,0,99.86,99.72,693,1,0.14,1255,1244,99.12,1194,1179,98.74,10.38,10.32,90.3,99.44,3.46,47.33242134,40.65804935,9,3,11,15,89.295945,12.556868,0.005196425,0.00835387
10/3/2014,Huawei,CAB,CAB104,BCNA04,CAB1042,4,56,23,16.63,4634,0,0,4634,11,0.24,1966,1961,0,0,99.75,99.51,1961,3,0.15,4023,4003,99.5,3611,3516,97.37,26.42,26.3,158.84,99.55,6.605,82.76942356,72.32411716,9,16,20,95,188.593989,23.070018,0.041588688,0.003835018
10/3/2014,Huawei,CAB,CAB104,BCNA04,CAB1043,2,24,11,6.615,1186,0,0,1187,5,0.42,430,430,0,0,100,99.58,430,3,0.7,614,608,99.02,525,510,97.14,5.62,5.52,84.91,98.26,2.81,45.57988646,37.71812081,9,5,6,15,33.698552,8.480159,0.054869684,0.007476636
10/3/2014,Huawei,CAB,CAB105,BCNA04,CAB1051,2,24,11,6.615,802,0,0,802,0,0,291,291,0,0,100,100,291,0,0,467,461,98.72,319,318,99.69,2.32,0.01,35.13,0.43,1.16,18.81589619,15.5704698,10,0,6,1,28.672301,11.824701,0,0.009217439
10/3/2014,Huawei,CAB,CAB105,BCNA04,CAB1052,4,56,23,16.63,4330,0,0,4330,0,0,1797,1794,0,0,99.83,99.83,1794,2,0.11,3080,3028,98.31,2346,2330,99.32,18.48,15.21,111.12,82.33,4.62,57.89473684,50.58855735,10,3,52,16,305.410211,43.641712,0.01719513,0.023101624
10/3/2014,Huawei,CAB,CAB105,BCNA04,CAB1053,4,56,23,16.63,2827,0,0,2827,0,0,1095,1091,0,0,99.63,99.63,1091,0,0,2081,1982,95.24,1615,1599,99.01,12.79,2.69,76.92,21.06,3.1975,40.06892231,35.01231864,10,4,99,16,368.919515,45.769574,0.239139099,0.034940601
10/3/2014,Huawei,CAB,CAB105B,BCNA04,CAB1057,4,56,23,16.63,83,0,0,83,0,0,43,43,0,0,100,100,43,0,0,242,240,99.17,352,342,97.16,3.32,0,19.95,0,0.83,10.40100251,9.088420476,12,0,2,10,9.661546,3.135246,0,0
10/3/2014,Huawei,CAB,CAB105B,BCNA04,CAB1058,4,56,23,16.63,1153,0,0,1153,2,0.17,560,559,0,0,99.82,99.65,559,0,0,2957,2940,99.43,4029,3949,98.01,35.49,35.29,213.39,99.44,8.8725,111.1842105,97.15302491,12,3,17,80,52.306143,8.357648,0.101163379,0
10/3/2014,Huawei,CAB,CAB105B,BCNA04,CAB1059,4,56,23,16.63,560,0,0,560,0,0,277,277,0,0,100,100,277,2,0.72,751,751,100,1185,1112,93.84,13.69,3.71,82.34,27.13,3.4225,42.88847118,37.47604708,12,0,0,73,37.852711,4.937217,0,0
10/3/2014,Huawei,CAB,CAB106,BCNA04,CAB1061,2,24,11,6.615,783,0,0,783,0,0,285,285,0,0,100,100,285,0,0,913,903,98.9,830,824,99.28,3.92,0.18,59.23,4.54,1.96,31.79237632,26.30872483,12,0,10,6,28.180705,5.890416,0.006736048,0
10/3/2014,Huawei,CAB,CAB106,BCNA04,CAB1062,4,56,23,16.63,4415,0,0,4415,4,0.09,1884,1882,0,0,99.89,99.8,1882,5,0.27,3233,3208,99.23,2294,2289,99.78,15.17,5.53,91.2,36.45,3.7925,47.52506266,41.52751163,12,6,25,5,283.824451,43.100543,0.052709667,0.020693491
10/3/2014,Huawei,CAB,CAB106,BCNA04,CAB1063,6,72,37,29.17,6871,0,0,6871,9,0.13,2606,2605,0,0,99.96,99.83,2605,7,0.27,4871,4777,98.07,4397,4368,99.34,38.29,38.11,131.25,99.54,6.381666667,69.20296403,60.82605242,12,10,94,29,362.024651,56.459468,0.020480612,0.001828906
10/3/2014,Huawei,CAB,CAB106C,BCNA04,CAB1064,4,56,23,16.63,608,0,0,608,2,0.33,306,305,0,0,99.67,99.35,305,1,0.33,982,981,99.9,1853,1827,98.6,24.68,24.37,148.39,98.76,6.17,77.31829574,67.56090884,12,3,1,26,32.032384,2.892106,0,0
10/3/2014,Huawei,CAB,CAB106C,BCNA04,CAB1065,4,56,23,16.63,760,0,0,760,1,0.13,409,408,0,0,99.76,99.62,408,5,1.23,2473,2461,99.51,3820,3764,98.53,36.66,36.55,220.43,99.71,9.165,114.8496241,100.3558719,12,2,12,56,31.964035,3.551194,0,0
10/3/2014,Huawei,CAB,CAB106C,BCNA04,CAB1066,4,56,23,16.63,1531,0,0,1531,1,0.07,683,678,1,0.15,99.27,99.2,678,2,0.29,2608,2592,99.39,4245,4166,98.14,45.5,45.45,273.63,99.89,11.375,142.5438596,124.5551601,12,6,16,79,81.271756,14.755737,0.095926137,0
10/3/2014,Huawei,CAB,CAB106B,BCNA04,CAB1067,3,32,18,12.33,2427,0,0,2427,1,0.04,1043,1043,0,0,100,99.96,1043,0,0,1353,1345,99.41,659,656,99.54,4.32,0.01,35,0.25,1.44,18.20480405,15.80102414,11,1,8,3,217.95467,36.415398,0.034228992,0
